day,time(IST),non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs,first_quart,median,third_quart,perc_90
66,11.5,247,0,175.134735107422,823.060913085938,647.926177978516,764.21817096911,764.21817096911,56.4514840831148,3186.77005518617,7.38682829427209,188761.88822937,188761.88822937,756.326,769.145,781.208,792.323
66,12.0,247,0,269.369384765625,817.006958007812,547.637573242188,775.055844079145,775.055844079145,47.2066564343877,2228.46841171432,6.09074259551899,191438.793487549,191438.793487549,771.605,780.859,787.031,793.029
66,12.5,247,0,184.297958374023,883.957885742188,699.659927368164,843.228191916277,843.228191916277,73.7017201923097,5431.94355930551,8.74042411044381,208277.36340332,208277.36340332,839.897,854.174,864.212,870.556
66,13.0,247,0,152.714279174805,921.481506347656,768.767227172852,873.624203207039,873.624203207039,80.676919019338,6508.76526245282,9.23473945927508,215785.178192139,215785.178192139,872.689,886.582,893.955,900.897
66,13.5,247,0,139.213958740234,930.307067871094,791.093109130859,873.393242222095,873.393242222095,83.0089479915618,6890.48544666581,9.50418940503475,215728.130828857,215728.130828857,870.644,884.365,895.216,905.041
66,14.0,247,0,140.172409057617,918.915222167969,778.742813110352,851.058505842078,851.058505842078,80.8791467470428,6541.43637852968,9.50335919232922,210211.450942993,210211.450942993,850.946,862.51,872.324,880.975
71,11.5,247,0,349.783660888672,765.798828125,416.015167236328,710.562647769326,710.562647769326,56.0652260531539,3143.30957239124,7.89025798487436,175508.973999023,175508.973999023,717.693,723.624,730.009,736.213
71,12.0,247,0,521.306518554688,786.236083984375,264.929565429688,759.025241867251,759.025241867251,32.3161877211189,1044.3359888266,4.2575906489775,187479.234741211,187479.234741211,760.412,765.458,769.333,774.019
71,12.5,247,0,397.551361083984,828.802612304688,431.251251220703,785.729644775391,785.729644775391,70.5971680383041,4983.96013502855,8.98491847771444,194075.222259521,194075.222259521,801.575,806.524,810.592,815.588
71,13.0,247,0,323.711669921875,851.888610839844,528.176940917969,821.835971353508,821.835971353508,57.2991769193073,3283.19567563008,6.97209405727757,202993.484924316,202993.484924316,823.565,829.396,833.632,838.709
71,13.5,247,0,254.355239868164,863.526672363281,609.171432495117,829.660068218525,829.660068218525,51.6323261303545,2665.89710163129,6.22331098099265,204926.036849976,204926.036849976,826.5,835.297,841.317,846.453
71,14.0,247,0,232.421188354492,854.834106445312,622.41291809082,787.84792886958,787.84792886958,113.191786604274,12812.3805546675,14.36721256178,194598.438430786,194598.438430786,803.236,812.382,820.714,829.569
76,11.5,247,0,251.165893554688,807.300903320312,556.135009765625,726.693743377562,726.693743377562,92.80233585705,8612.2735405247,12.7704878021543,179493.354614258,179493.354614258,745.903,758.022,767.647,773.443
76,12.0,247,0,453.805969238281,806.059448242188,352.253479003906,779.186317351183,779.186317351183,36.9253513538411,1363.48157260461,4.73896300943368,192459.020385742,192459.020385742,780.452,784.989,788.154,792.351
76,12.5,247,0,240.698699951172,874.891540527344,634.192840576172,828.088415848581,828.088415848581,84.4416193131783,7130.38707223173,10.1971743230639,204537.8387146,204537.8387146,836.619,846.244,852.92,858.584
76,13.0,247,0,170.665786743164,943.6611328125,772.995346069336,872.154810793487,872.154810793487,82.1017690340322,6740.70047851757,9.41366922683555,215422.238265991,215422.238265991,870.435,881.453,893.164,903.153
76,13.5,247,0,164.364685058594,936.572814941406,772.208129882812,734.196882425532,734.196882425532,185.405092882124,34375.048466629,25.2527758316829,181346.629959106,181346.629959106,533.715,878.071,893.249,908.622
76,14.0,247,0,155.455520629883,910.973815917969,755.518295288086,693.040205797203,693.040205797203,205.733044727864,42326.0856929974,29.685585772215,171180.930831909,171180.930831909,519.15,850.768,872.362,884.572
81,11.5,247,0,534.355346679688,767.338989257812,232.983642578125,734.996280562057,734.996280562057,20.0459918522146,401.841789339054,2.72735963192702,181544.081298828,181544.081298828,729.716,737.337,742.58,747.384
81,12.0,247,0,784.136474609375,1014.29052734375,230.154052734375,881.331727556854,881.331727556854,77.3158158392999,5977.73537889654,8.77261233447565,217688.936706543,217688.936706543,810.082,859.703,966.856,992.351
81,12.5,247,0,474.61865234375,911.185302734375,436.566650390625,838.832508658591,838.832508658591,39.4575755518482,1556.90026842981,4.70386819115372,207191.629638672,207191.629638672,834.221,839.355,844.754,851.67
81,13.0,247,0,302.955902099609,887.500671386719,584.544769287109,853.317521809566,853.317521809566,58.7801613200638,3455.10736481272,6.88842779126498,210769.427886963,210769.427886963,852.337,859.205,866.919,872.061
81,13.5,247,0,238.417617797852,905.816223144531,667.39860534668,862.737097118548,862.737097118548,67.61351522193,4571.58744066616,7.83709376213821,213096.062988281,213096.062988281,860.485,869.326,881.378,888.429
81,14.0,247,0,200.756149291992,906.574157714844,705.818008422852,827.503919284836,827.503919284836,118.993983837597,14159.5681895423,14.3798695165621,204393.468063354,204393.468063354,837.855,853.399,866.731,876.362
