fid,,1
118,,0.090538732707500499
119,,0.083774678409099607
120,,0.092028625309467302
121,,0.103367082774639
122,,0.087813168764114394
123,,0.084857441484928103
124,,0.098594091832637801
125,,0.089705415070056901
126,,0.100034475326538
127,,0.098073750734329196
128,,0.098791956901550307
129,,0.096193350851535797
130,,0.082507915794849396
131,,0.086840450763702406
132,,0.087726458907127394
133,,0.079529851675033597
134,,0.084129288792610196
135,,0.091721542179584503
136,,0.102862365543842
137,,0.0975211337208748
138,,0.096944309771060902
139,,0.095484569668769795
140,,0.094341866672039004
141,,0.089247249066829695
142,,0.082999303936958299
143,,0.0927892476320267
144,,0.095364883542060894
145,,0.102895602583885
146,,0.096674606204032898
147,,0.089548647403716999
148,,0.088408708572387695
149,,0.089676171541214003
150,,0.091359622776508304
151,,0.086855717003345503
152,,0.083093315362930298
153,,0.086947724223136902
154,,0.092574365437030806
155,,0.092341586947441101
156,,0.092035330832004505
157,,0.093948021531105
158,,0.086675859987735707
159,,0.094151735305786105
160,,0.089263275265693706
161,,0.090072415769100203
162,,0.101472429931164
163,,0.095669947564601898
164,,0.106939062476158
165,,0.097314044833183302
166,,0.089659795165062006
167,,0.085055030882358607
168,,0.090527050197124495
169,,0.089373528957366902
170,,0.085617028176784502
171,,0.083402201533317594
172,,0.095937594771385207
173,,0.094047114253044101
174,,0.093579858541488606
175,,0.092798925936222104
176,,0.0952870547771454
177,,0.086832821369171101
178,,0.093966536223888397
179,,0.092774495482444805
180,,0.092316448688507094
181,,0.096875332295894595
182,,0.094445481896400493
183,,0.089076086878776606
184,,0.084590762853622395
185,,0.0793044939637184
186,,0.0887875705957413
187,,0.088724136352539104
188,,0.089711904525756794
189,,0.0849636346101761
190,,0.088844217360019698
191,,0.0918158665299416
192,,0.101850770413876
193,,0.093931391835212694
194,,0.093737125396728502
195,,0.095659390091896099
196,,0.085823722183704404
197,,0.0927139967679977
198,,0.097084626555442796
199,,0.093711607158184093
200,,0.098966948688030201
201,,0.093759216368198395
202,,0.092300176620483398
203,,0.092976696789264707
204,,0.088245697319507599
205,,0.084957525134086595
206,,0.093862824141979204
207,,0.084836281836032895
208,,0.084407635033130604
209,,0.098967075347900405
210,,0.089216127991676303
211,,0.088440679013729095
212,,0.088235720992088304
213,,0.086360551416873904
214,,0.085609734058380099
215,,0.087838843464851393
216,,0.091383039951324505
217,,0.10007637739181501
218,,0.099632777273654896
219,,0.097879037261009202
220,,0.098188288509845706
221,,0.108926214277744
222,,0.098883420228958102
223,,0.095765732228756006
224,,0.090888239443302196
225,,0.086882427334785503
226,,0.086614161729812594
227,,0.094692088663578006
228,,0.10622696578502699
229,,0.092670828104019207
230,,0.089535079896450001
231,,0.0878917351365089
232,,0.083935409784317003
233,,0.0943416357040405
234,,0.099493734538555104
235,,0.097044192254543304
236,,0.10047861933708201
237,,0.099456831812858595
238,,0.103466995060444
239,,0.10314820706844301
240,,0.111311040818691
241,,0.097053982317447704
242,,0.096384353935718495
243,,0.096803873777389499
244,,0.091520868241786998
245,,0.12687723338604001
246,,0.12396778166294101
247,,0.10188834369182601
