day,time(IST),non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs,first_quart,median,third_quart,perc_90
08,14.5,676,0,247.547180175781,523.6162109375,276.069030761719,456.102588405271,456.102588405271,63.8826958575689,4080.99883003066,14.0062120850772,308325.349761963,308325.349761963,467.94,475.42,480.72,486.726
08,15.0,676,0,227.758575439453,464.932434082031,237.173858642578,399.31365594356,399.31365594356,52.6614943530444,2773.23298749572,13.1880023558442,269936.031417847,269936.031417847,407.561,415.18,420.157,426.101
08,15.5,676,0,203.576293945312,388.500366210938,184.924072265625,334.751846652059,334.751846652059,37.0767202048172,1374.6831811463,11.0758822021839,226292.248336792,226292.248336792,338.182,345.034,349.559,355.289
09,11.5,676,0,264.617431640625,594.632080078125,330.0146484375,517.933773875942,517.933773875942,63.40064535834,4019.64183185399,12.2410718428117,350123.231140137,350123.231140137,525.315,533.019,539.227,546.871
09,12.0,676,0,274.058349609375,616.988464355469,342.930114746094,548.499553612703,548.499553612703,65.0802287155089,4235.43616966295,11.865137954417,370785.698242188,370785.698242188,555.953,563.801,569.88,576.797
09,12.5,676,0,278.055816650391,622.690734863281,344.634918212891,555.193989454642,555.193989454642,80.1841972086666,6429.50548199833,14.4425549864886,375311.136871338,375311.136871338,569.946,578.492,584.555,590.867
09,13.0,676,0,277.613159179688,621.051330566406,343.438171386719,556.062891175761,556.062891175761,75.5680086432792,5710.52393031072,13.5898312659374,375898.514434814,375898.514434814,569.24,576.888,582.944,589.049
09,13.5,676,0,272.766174316406,604.028625488281,331.262451171875,539.928217916094,539.928217916094,71.7691145175421,5150.80579863207,13.2923437108996,364991.475311279,364991.475311279,551.717,559.177,565.104,571.243
09,14.0,676,0,263.164703369141,569.009094238281,305.844390869141,506.573263631064,506.573263631064,67.6677726126583,4578.92745035843,13.35794394825,342443.5262146,342443.5262146,518.194,525.451,531.024,537.072
09,14.5,676,0,248.115432739258,525.582458496094,277.467025756836,457.876248534614,457.876248534614,64.2429787757308,4127.160321979,14.0306423365121,309524.344009399,309524.344009399,469.832,477.325,482.6,488.648
09,15.0,676,0,228.341537475586,466.793640136719,238.452102661133,400.982346145359,400.982346145359,52.9866016884153,2807.57995848677,13.2141981306098,271064.065994263,271064.065994263,409.315,416.925,421.952,427.909
09,15.5,676,0,204.185089111328,390.248840332031,186.063751220703,336.30054173667,336.30054173667,37.3335705630683,1393.7954909876,11.1012519843935,227339.166213989,227339.166213989,339.777,346.65,351.182,356.955
10,11.5,676,0,265.199035644531,576.721984863281,311.52294921875,500.923585067839,500.923585067839,74.0099178618298,5477.46794191479,14.7746922021663,338624.343505859,338624.343505859,517.219,532.202,539.302,545.932
10,12.0,676,0,274.631042480469,619.121215820312,344.490173339844,519.903942446737,519.903942446737,81.9935998609429,6722.95041815641,15.7709132719922,351455.065093994,351455.065093994,432.686,561.358,569.795,576.511
